FLIGHT_DATE,FLIGHT_TIME,TIME_OF_DAY,AIRLINE_CD,FLIGHT_NO,DEPARTURE_STATION_CD,ARRIVAL_STATION_CD,ARRIVAL_COUNTRY,ARRIVAL_REGION,HAUL,AIRCRAFT_TYPE,FIRST_CLASS_SEATS,BUSINESS_CLASS_SEATS,ECONOMY_SEATS,TIER1_ELIGIBLE_PAX,TIER2_ELIGIBLE_PAX,TIER3_ELIGIBLE_PAX,total_seats,tier1_hist_pct,tier2_hist_pct,tier3_hist_pct,day_of_week,month,Tier1_pct,Tier2_pct,Tier3_pct,Tier1_est_pax,Tier2_est_pax,Tier3_est_pax,category,cluster
2025-06-20,21:30:00,Evening,BA,BA7067,LHR,FRA,Germany,Europe,SHORT,A320,0,10,170,1,6,25,180,0.005555555555555556,0.03333333333333333,0.1388888888888889,Friday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-08-05,19:49:00,Evening,BA,BA5385,LHR,DXB,UAE,Middle East,LONG,A380,14,97,358,0,3,18,469,0.0,0.006396588486140725,0.03837953091684435,Tuesday,8,0.0,0.02710843373493976,0.10574018126888217,0,13,50,Middle East|Evening,1
2025-07-07,18:38:00,Evening,BA,BA5241,LHR,CDG,France,Europe,SHORT,A320,0,16,164,0,7,28,180,0.0,0.03888888888888889,0.15555555555555556,Monday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-05-27,12:17:00,Lunchtime,BA,BA8150,LHR,CDG,France,Europe,SHORT,A320,0,14,166,0,10,37,180,0.0,0.05555555555555555,0.20555555555555555,Tuesday,5,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-09-12,21:43:00,Evening,BA,BA6704,LHR,FRA,Germany,Europe,SHORT,A320,0,12,168,0,18,60,180,0.0,0.1,0.3333333333333333,Friday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-10-16,17:48:00,Afternoon,BA,BA5272,LHR,MAD,Spain,Europe,SHORT,A320,0,0,180,0,9,33,180,0.0,0.05,0.18333333333333332,Thursday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-05-30,07:25:00,Morning,BA,BA5045,LHR,ORD,USA,North America,LONG,B787,0,35,179,0,9,34,214,0.0,0.04205607476635514,0.1588785046728972,Friday,5,0.0,0.02734375,0.10574018126888217,0,6,23,North America|Morning,3
2025-04-16,21:08:00,Evening,BA,BA7747,LHR,BCN,Spain,Europe,SHORT,A320,0,2,178,2,7,29,180,0.011111111111111112,0.03888888888888889,0.16111111111111112,Wednesday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-08-28,16:19:00,Afternoon,BA,BA7376,LHR,MUC,Germany,Europe,SHORT,A320,0,17,163,1,0,0,180,0.005555555555555556,0.0,0.0,Thursday,8,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-05-30,22:07:00,Evening,BA,BA3518,LHR,CDG,France,Europe,SHORT,A320,0,0,180,0,8,30,180,0.0,0.044444444444444446,0.16666666666666666,Friday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-09-28,09:58:00,Morning,BA,BA2161,LHR,BCN,Spain,Europe,SHORT,A320,0,7,173,1,8,31,180,0.005555555555555556,0.044444444444444446,0.17222222222222222,Sunday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-08-17,14:55:00,Afternoon,BA,BA3152,LHR,FRA,Germany,Europe,SHORT,A320,0,11,169,2,21,69,180,0.011111111111111112,0.11666666666666667,0.38333333333333336,Sunday,8,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-09-23,17:42:00,Afternoon,BA,BA9584,LHR,AMS,Netherlands,Europe,SHORT,A320,0,9,171,0,7,27,180,0.0,0.03888888888888889,0.15,Tuesday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-07-02,17:30:00,Afternoon,BA,BA9483,LHR,BCN,Spain,Europe,SHORT,A320,0,12,168,0,9,35,180,0.0,0.05,0.19444444444444445,Wednesday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-04-03,12:36:00,Lunchtime,BA,BA6960,LHR,BCN,Spain,Europe,SHORT,A320,0,0,180,0,8,30,180,0.0,0.044444444444444446,0.16666666666666666,Thursday,4,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-09-20,22:10:00,Evening,BA,BA6215,LHR,JFK,USA,North America,LONG,B787,8,48,200,1,1,12,256,0.00390625,0.00390625,0.046875,Saturday,9,0.0,0.02734375,0.10638297872340426,0,7,27,North America|Evening,1
2025-04-10,08:42:00,Morning,BA,BA9072,LHR,ORD,USA,North America,LONG,B777,0,32,300,0,14,48,332,0.0,0.04216867469879518,0.14457831325301204,Thursday,4,0.0,0.02734375,0.10574018126888217,0,9,35,North America|Morning,3
2025-04-30,08:19:00,Morning,BA,BA7857,LHR,ORD,USA,North America,LONG,B777,0,48,224,4,12,42,272,0.014705882352941176,0.04411764705882353,0.15441176470588236,Wednesday,4,0.0,0.02734375,0.10574018126888217,0,7,29,North America|Morning,3
2025-05-17,11:26:00,Morning,BA,BA2207,LHR,HND,Japan,Asia,LONG,B787,0,35,179,0,12,43,214,0.0,0.056074766355140186,0.20093457943925233,Saturday,5,0.0,0.025020859407592824,0.09787234042553192,0,5,21,Asia|Morning,0
2025-07-28,16:06:00,Afternoon,BA,BA1477,LHR,MUC,Germany,Europe,SHORT,A320,0,19,161,0,3,16,180,0.0,0.016666666666666666,0.08888888888888889,Monday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-04-28,09:57:00,Morning,BA,BA4856,LHR,IST,Turkey,Europe,SHORT,A320,0,1,179,0,15,52,180,0.0,0.08333333333333333,0.28888888888888886,Monday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-06-04,06:39:00,Morning,BA,BA8602,LHR,HND,Japan,Asia,LONG,B777,0,32,304,0,0,8,336,0.0,0.0,0.023809523809523808,Wednesday,6,0.0,0.025020859407592824,0.09787234042553192,0,8,33,Asia|Morning,0
2025-06-01,07:29:00,Morning,BA,BA2517,LHR,HND,Japan,Asia,LONG,B787,0,31,173,1,11,39,204,0.004901960784313725,0.05392156862745098,0.19117647058823528,Sunday,6,0.0,0.025020859407592824,0.09787234042553192,0,5,20,Asia|Morning,0
2025-06-23,21:18:00,Evening,BA,BA1161,LHR,MUC,Germany,Europe,SHORT,A320,0,7,173,3,20,64,180,0.016666666666666666,0.1111111111111111,0.35555555555555557,Monday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-08-05,22:18:00,Evening,BA,BA9469,LHR,BCN,Spain,Europe,SHORT,A320,0,10,170,0,2,15,180,0.0,0.011111111111111112,0.08333333333333333,Tuesday,8,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-07-29,18:01:00,Evening,BA,BA9781,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,19,161,3,5,21,180,0.016666666666666666,0.027777777777777776,0.11666666666666667,Tuesday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-07-07,10:49:00,Morning,BA,BA8821,LHR,IST,Turkey,Europe,SHORT,A320,0,15,165,1,8,32,180,0.005555555555555556,0.044444444444444446,0.17777777777777778,Monday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-05-22,18:21:00,Evening,BA,BA6856,LHR,CDG,France,Europe,SHORT,A320,0,7,173,0,5,22,180,0.0,0.027777777777777776,0.12222222222222222,Thursday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-09-21,15:32:00,Afternoon,BA,BA5816,LHR,MAD,Spain,Europe,SHORT,A320,0,6,174,1,0,6,180,0.005555555555555556,0.0,0.03333333333333333,Sunday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-06-01,17:29:00,Afternoon,BA,BA7298,LHR,AMS,Netherlands,Europe,SHORT,A320,0,14,166,0,8,31,180,0.0,0.044444444444444446,0.17222222222222222,Sunday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-06-07,19:00:00,Evening,BA,BA6405,LHR,MUC,Germany,Europe,SHORT,A320,0,1,179,0,2,14,180,0.0,0.011111111111111112,0.07777777777777778,Saturday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-10-01,14:49:00,Afternoon,BA,BA3385,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,15,165,0,10,38,180,0.0,0.05555555555555555,0.2111111111111111,Wednesday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-08-06,10:24:00,Morning,BA,BA5339,LHR,JFK,USA,North America,LONG,A350,0,56,275,1,3,16,331,0.0030211480362537764,0.00906344410876133,0.04833836858006042,Wednesday,8,0.0,0.02734375,0.10574018126888217,0,9,35,North America|Morning,3
2025-05-02,16:41:00,Afternoon,BA,BA9865,LHR,JFK,USA,North America,LONG,A350,0,56,275,0,16,54,331,0.0,0.04833836858006042,0.16314199395770393,Friday,5,0.0,0.027190332326283987,0.10574018126888217,0,9,35,North America|Afternoon,1
2025-05-15,08:24:00,Morning,BA,BA7033,LHR,FRA,Germany,Europe,SHORT,A320,0,14,166,1,3,18,180,0.005555555555555556,0.016666666666666666,0.1,Thursday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-08-24,17:26:00,Afternoon,BA,BA3821,LHR,DFW,USA,North America,LONG,B787,8,48,200,1,6,25,256,0.00390625,0.0234375,0.09765625,Sunday,8,0.0,0.027190332326283987,0.10574018126888217,0,7,27,North America|Afternoon,1
2025-06-02,16:55:00,Afternoon,BA,BA8055,LHR,LAX,USA,North America,LONG,A350,0,56,275,0,12,43,331,0.0,0.03625377643504532,0.1299093655589124,Monday,6,0.0,0.027190332326283987,0.10574018126888217,0,9,35,North America|Afternoon,1
2025-05-07,16:47:00,Afternoon,BA,BA6171,LHR,LAX,USA,North America,LONG,B777,8,49,178,0,1,11,235,0.0,0.00425531914893617,0.04680851063829787,Wednesday,5,0.0,0.027190332326283987,0.10574018126888217,0,6,25,North America|Afternoon,1
2025-10-14,15:42:00,Afternoon,BA,BA3001,LHR,HND,Japan,Asia,LONG,A350,0,56,275,0,9,34,331,0.0,0.027190332326283987,0.1027190332326284,Tuesday,10,0.0,0.029774569402228977,0.11061507936507936,0,10,37,Asia|Afternoon,2
2025-07-26,07:16:00,Morning,BA,BA3768,LHR,FRA,Germany,Europe,SHORT,A320,0,20,160,0,15,51,180,0.0,0.08333333333333333,0.2833333333333333,Saturday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-04-22,20:44:00,Evening,BA,BA9267,LHR,AMS,Netherlands,Europe,SHORT,A320,0,20,160,0,0,5,180,0.0,0.0,0.027777777777777776,Tuesday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-05-28,11:48:00,Morning,BA,BA6715,LHR,MAD,Spain,Europe,SHORT,A320,0,17,163,0,9,33,180,0.0,0.05,0.18333333333333332,Wednesday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-04-10,20:07:00,Evening,BA,BA4775,LHR,ORD,USA,North America,LONG,B787,8,48,200,0,9,34,256,0.0,0.03515625,0.1328125,Thursday,4,0.0,0.02734375,0.10638297872340426,0,7,27,North America|Evening,1
2025-09-27,17:14:00,Afternoon,BA,BA2094,LHR,LAX,USA,North America,LONG,B787,0,35,179,0,12,42,214,0.0,0.056074766355140186,0.19626168224299065,Saturday,9,0.0,0.027190332326283987,0.10574018126888217,0,6,23,North America|Afternoon,1
2025-04-15,22:30:00,Evening,BA,BA4913,LHR,FRA,Germany,Europe,SHORT,A320,0,19,161,0,1,11,180,0.0,0.005555555555555556,0.06111111111111111,Tuesday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-10-24,20:55:00,Evening,BA,BA9045,LHR,AMS,Netherlands,Europe,SHORT,A320,0,19,161,0,1,10,180,0.0,0.005555555555555556,0.05555555555555555,Friday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-10-06,09:56:00,Morning,BA,BA9114,LHR,CDG,France,Europe,SHORT,A320,0,19,161,1,11,38,180,0.005555555555555556,0.06111111111111111,0.2111111111111111,Monday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-08-14,18:22:00,Evening,BA,BA6544,LHR,MAD,Spain,Europe,SHORT,A320,0,6,174,3,9,35,180,0.016666666666666666,0.05,0.19444444444444445,Thursday,8,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-10-13,17:09:00,Afternoon,BA,BA9205,LHR,CDG,France,Europe,SHORT,A320,0,19,161,0,9,34,180,0.0,0.05,0.18888888888888888,Monday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-08-15,13:52:00,Lunchtime,BA,BA8007,LHR,IST,Turkey,Europe,SHORT,A320,0,20,160,0,10,36,180,0.0,0.05555555555555555,0.2,Friday,8,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-05-30,07:45:00,Morning,BA,BA1151,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,12,168,0,4,20,180,0.0,0.022222222222222223,0.1111111111111111,Friday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-07-06,09:45:00,Morning,BA,BA5060,LHR,ORD,USA,North America,LONG,A350,0,56,275,0,9,34,331,0.0,0.027190332326283987,0.1027190332326284,Sunday,7,0.0,0.02734375,0.10574018126888217,0,9,35,North America|Morning,3
2025-07-18,12:44:00,Lunchtime,BA,BA1347,LHR,CDG,France,Europe,SHORT,A320,0,16,164,0,9,35,180,0.0,0.05,0.19444444444444445,Friday,7,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-06-16,16:12:00,Afternoon,BA,BA5108,LHR,DFW,USA,North America,LONG,B787,0,31,173,0,4,19,204,0.0,0.0196078431372549,0.09313725490196079,Monday,6,0.0,0.027190332326283987,0.10574018126888217,0,6,22,North America|Afternoon,1
2025-06-24,14:45:00,Afternoon,BA,BA6065,LHR,HND,Japan,Asia,LONG,B777,8,49,178,2,18,59,235,0.00851063829787234,0.07659574468085106,0.251063829787234,Tuesday,6,0.0,0.029774569402228977,0.11061507936507936,0,7,26,Asia|Afternoon,2
2025-07-12,14:12:00,Afternoon,BA,BA2483,LHR,IST,Turkey,Europe,SHORT,A320,0,2,178,0,10,38,180,0.0,0.05555555555555555,0.2111111111111111,Saturday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-08-17,12:52:00,Lunchtime,BA,BA6693,LHR,AMS,Netherlands,Europe,SHORT,A320,0,15,165,1,1,12,180,0.005555555555555556,0.005555555555555556,0.06666666666666667,Sunday,8,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-04-30,22:45:00,Evening,BA,BA3863,LHR,LAX,USA,North America,LONG,B787,8,48,200,0,11,41,256,0.0,0.04296875,0.16015625,Wednesday,4,0.0,0.02734375,0.10638297872340426,0,7,27,North America|Evening,1
2025-07-28,15:22:00,Afternoon,BA,BA8347,LHR,ORD,USA,North America,LONG,B777,8,49,178,0,2,15,235,0.0,0.00851063829787234,0.06382978723404255,Monday,7,0.0,0.027190332326283987,0.10574018126888217,0,6,25,North America|Afternoon,1
2025-07-17,20:49:00,Evening,BA,BA4445,LHR,DXB,UAE,Middle East,LONG,B777,0,32,304,0,12,43,336,0.0,0.03571428571428571,0.12797619047619047,Thursday,7,0.0,0.02710843373493976,0.10574018126888217,0,9,36,Middle East|Evening,1
2025-07-22,10:01:00,Morning,BA,BA3246,LHR,VIE,Austria,Europe,SHORT,A320,0,3,177,0,14,48,180,0.0,0.07777777777777778,0.26666666666666666,Tuesday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-10-09,16:27:00,Afternoon,BA,BA6147,LHR,IST,Turkey,Europe,SHORT,A320,0,20,160,0,3,17,180,0.0,0.016666666666666666,0.09444444444444444,Thursday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-05-29,07:39:00,Morning,BA,BA4911,LHR,AMS,Netherlands,Europe,SHORT,A320,0,1,179,0,13,45,180,0.0,0.07222222222222222,0.25,Thursday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-08-22,06:05:00,Morning,BA,BA6683,LHR,JFK,USA,North America,LONG,A380,14,97,358,0,10,37,469,0.0,0.021321961620469083,0.07889125799573561,Friday,8,0.0,0.02734375,0.10574018126888217,0,13,50,North America|Morning,3
2025-08-13,06:21:00,Morning,BA,BA2044,LHR,HND,Japan,Asia,LONG,A380,14,97,358,0,12,43,469,0.0,0.0255863539445629,0.09168443496801706,Wednesday,8,0.0,0.025020859407592824,0.09787234042553192,0,12,46,Asia|Morning,3
2025-10-19,18:56:00,Evening,BA,BA4882,LHR,BCN,Spain,Europe,SHORT,A320,0,1,179,1,18,60,180,0.005555555555555556,0.1,0.3333333333333333,Sunday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-06-26,19:35:00,Evening,BA,BA4939,LHR,DXB,UAE,Middle East,LONG,B777,8,49,178,2,6,26,235,0.00851063829787234,0.02553191489361702,0.11063829787234042,Thursday,6,0.0,0.02710843373493976,0.10574018126888217,0,6,25,Middle East|Evening,1
2025-06-15,12:00:00,Lunchtime,BA,BA9219,LHR,IST,Turkey,Europe,SHORT,A320,0,11,169,0,4,19,180,0.0,0.022222222222222223,0.10555555555555556,Sunday,6,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-07-09,22:57:00,Evening,BA,BA1322,LHR,MUC,Germany,Europe,SHORT,A320,0,7,173,0,3,16,180,0.0,0.016666666666666666,0.08888888888888889,Wednesday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-08-03,12:50:00,Lunchtime,BA,BA8768,LHR,BCN,Spain,Europe,SHORT,A320,0,12,168,0,3,18,180,0.0,0.016666666666666666,0.1,Sunday,8,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-06-18,12:33:00,Lunchtime,BA,BA4012,LHR,DFW,USA,North America,LONG,B787,0,31,173,1,7,29,204,0.004901960784313725,0.03431372549019608,0.14215686274509803,Wednesday,6,0.0,0.027190332326283987,0.10747663551401869,0,6,22,North America|Lunchtime,3
2025-09-16,20:32:00,Evening,BA,BA3154,LHR,AMS,Netherlands,Europe,SHORT,A320,0,8,172,0,10,36,180,0.0,0.05555555555555555,0.2,Tuesday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-07-21,09:28:00,Morning,BA,BA6745,LHR,ORD,USA,North America,LONG,B777,8,49,178,0,9,35,235,0.0,0.03829787234042553,0.14893617021276595,Monday,7,0.0,0.02734375,0.10574018126888217,0,6,25,North America|Morning,3
2025-05-17,22:39:00,Evening,BA,BA5525,LHR,DFW,USA,North America,LONG,B787,0,35,179,0,12,43,214,0.0,0.056074766355140186,0.20093457943925233,Saturday,5,0.0,0.02734375,0.10638297872340426,0,6,23,North America|Evening,1
2025-08-06,11:17:00,Morning,BA,BA2973,LHR,HND,Japan,Asia,LONG,B777,0,48,224,0,8,31,272,0.0,0.029411764705882353,0.11397058823529412,Wednesday,8,0.0,0.025020859407592824,0.09787234042553192,0,7,27,Asia|Morning,0
2025-06-01,06:20:00,Morning,BA,BA4172,LHR,HND,Japan,Asia,LONG,A380,14,97,358,0,16,53,469,0.0,0.03411513859275053,0.11300639658848614,Sunday,6,0.0,0.025020859407592824,0.09787234042553192,0,12,46,Asia|Morning,3
2025-07-06,22:05:00,Evening,BA,BA1888,LHR,IST,Turkey,Europe,SHORT,A320,0,1,179,2,6,26,180,0.011111111111111112,0.03333333333333333,0.14444444444444443,Sunday,7,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-05-13,18:52:00,Evening,BA,BA2154,LHR,BCN,Spain,Europe,SHORT,A320,0,12,168,2,23,73,180,0.011111111111111112,0.12777777777777777,0.40555555555555556,Tuesday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-05-17,13:10:00,Lunchtime,BA,BA4411,LHR,BCN,Spain,Europe,SHORT,A320,0,12,168,0,11,40,180,0.0,0.06111111111111111,0.2222222222222222,Saturday,5,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-09-27,09:34:00,Morning,BA,BA1212,LHR,MAD,Spain,Europe,SHORT,A320,0,11,169,0,3,17,180,0.0,0.016666666666666666,0.09444444444444444,Saturday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-05-27,19:30:00,Evening,BA,BA6356,LHR,DXB,UAE,Middle East,LONG,B787,0,35,179,0,2,14,214,0.0,0.009345794392523364,0.06542056074766354,Tuesday,5,0.0,0.02710843373493976,0.10574018126888217,0,6,23,Middle East|Evening,2
2025-06-28,10:16:00,Morning,BA,BA3877,LHR,MUC,Germany,Europe,SHORT,A320,0,0,180,0,10,38,180,0.0,0.05555555555555555,0.2111111111111111,Saturday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-06-15,19:58:00,Evening,BA,BA7908,LHR,CDG,France,Europe,SHORT,A320,0,2,178,2,7,27,180,0.011111111111111112,0.03888888888888889,0.15,Sunday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-10-30,17:15:00,Afternoon,BA,BA4742,LHR,JFK,USA,North America,LONG,B777,0,32,304,0,12,41,336,0.0,0.03571428571428571,0.12202380952380952,Thursday,10,0.0,0.027190332326283987,0.10574018126888217,0,9,36,North America|Afternoon,1
2025-05-01,10:09:00,Morning,BA,BA9486,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,19,161,0,10,38,180,0.0,0.05555555555555555,0.2111111111111111,Thursday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-08-01,17:21:00,Afternoon,BA,BA6214,LHR,DXB,UAE,Middle East,LONG,B787,8,48,200,0,7,29,256,0.0,0.02734375,0.11328125,Friday,8,0.0,0.02710843373493976,0.10542168674698796,0,7,27,Middle East|Afternoon,1
2025-09-03,18:41:00,Evening,BA,BA7197,LHR,LAX,USA,North America,LONG,B777,8,49,178,1,3,17,235,0.00425531914893617,0.01276595744680851,0.07234042553191489,Wednesday,9,0.0,0.02734375,0.10638297872340426,0,6,25,North America|Evening,1
2025-10-29,16:49:00,Afternoon,BA,BA1100,LHR,HND,Japan,Asia,LONG,B777,0,32,300,0,0,7,332,0.0,0.0,0.02108433734939759,Wednesday,10,0.0,0.029774569402228977,0.11061507936507936,0,10,37,Asia|Afternoon,2
2025-09-22,06:25:00,Morning,BA,BA6292,LHR,ORD,USA,North America,LONG,B777,0,32,304,0,5,23,336,0.0,0.01488095238095238,0.06845238095238096,Monday,9,0.0,0.02734375,0.10574018126888217,0,9,36,North America|Morning,3
2025-09-29,21:49:00,Evening,BA,BA1360,LHR,HND,Japan,Asia,LONG,A380,14,97,358,0,12,44,469,0.0,0.0255863539445629,0.09381663113006397,Monday,9,0.0,0.02433949410579942,0.09662224264705882,0,11,45,Asia|Evening,1
2025-09-09,06:35:00,Morning,BA,BA6502,LHR,VIE,Austria,Europe,SHORT,A320,0,7,173,0,9,34,180,0.0,0.05,0.18888888888888888,Tuesday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-08-03,12:13:00,Lunchtime,BA,BA2093,LHR,FRA,Germany,Europe,SHORT,A320,0,14,166,3,1,11,180,0.016666666666666666,0.005555555555555556,0.06111111111111111,Sunday,8,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-05-04,13:48:00,Lunchtime,BA,BA9221,LHR,CDG,France,Europe,SHORT,A320,0,3,177,0,9,33,180,0.0,0.05,0.18333333333333332,Sunday,5,0.0,0.044444444444444446,0.17222222222222222,0,8,31,Europe|Lunchtime,0
2025-09-30,06:56:00,Morning,BA,BA8604,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,10,170,0,10,36,180,0.0,0.05555555555555555,0.2,Tuesday,9,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-05-24,15:50:00,Afternoon,BA,BA3701,LHR,BCN,Spain,Europe,SHORT,A320,0,19,161,0,3,17,180,0.0,0.016666666666666666,0.09444444444444444,Saturday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-10-03,14:09:00,Afternoon,BA,BA9265,LHR,MUC,Germany,Europe,SHORT,A320,0,1,179,1,9,33,180,0.005555555555555556,0.05,0.18333333333333332,Friday,10,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Afternoon,2
2025-06-08,19:37:00,Evening,BA,BA8424,LHR,ZRH,Switzerland,Europe,SHORT,A320,0,10,170,0,8,31,180,0.0,0.044444444444444446,0.17222222222222222,Sunday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-06-06,14:27:00,Afternoon,BA,BA1658,LHR,ORD,USA,North America,LONG,B787,8,48,200,0,2,12,256,0.0,0.0078125,0.046875,Friday,6,0.0,0.027190332326283987,0.10574018126888217,0,7,27,North America|Afternoon,1
2025-07-16,08:02:00,Morning,BA,BA7914,LHR,HND,Japan,Asia,LONG,B787,8,42,166,0,10,36,216,0.0,0.046296296296296294,0.16666666666666666,Wednesday,7,0.0,0.025020859407592824,0.09787234042553192,0,5,21,Asia|Morning,0
2025-04-21,19:54:00,Evening,BA,BA7749,LHR,BCN,Spain,Europe,SHORT,A320,0,0,180,1,11,39,180,0.005555555555555556,0.06111111111111111,0.21666666666666667,Monday,4,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Evening,2
2025-07-11,15:09:00,Afternoon,BA,BA9928,LHR,DFW,USA,North America,LONG,B777,0,48,224,1,14,47,272,0.003676470588235294,0.051470588235294115,0.17279411764705882,Friday,7,0.0,0.027190332326283987,0.10574018126888217,0,7,29,North America|Afternoon,1
2025-08-18,06:51:00,Morning,BA,BA7502,LHR,DFW,USA,North America,LONG,B787,8,42,166,2,14,47,216,0.009259259259259259,0.06481481481481481,0.2175925925925926,Monday,8,0.0,0.02734375,0.10574018126888217,0,6,23,North America|Morning,3
2025-05-23,07:12:00,Morning,BA,BA1020,LHR,MUC,Germany,Europe,SHORT,A320,0,5,175,0,0,9,180,0.0,0.0,0.05,Friday,5,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
2025-04-03,08:00:00,Morning,BA,BA7522,LHR,DFW,USA,North America,LONG,B787,8,42,166,0,3,16,216,0.0,0.013888888888888888,0.07407407407407407,Thursday,4,0.0,0.02734375,0.10574018126888217,0,6,23,North America|Morning,3
2025-06-24,07:55:00,Morning,BA,BA2567,LHR,AMS,Netherlands,Europe,SHORT,A320,0,10,170,3,11,38,180,0.016666666666666666,0.06111111111111111,0.2111111111111111,Tuesday,6,0.0,0.044444444444444446,0.16666666666666666,0,8,30,Europe|Morning,0
